Administration,Avis,Adresses,Dates,Régions,Latitudes,Longitudes
Hôtel de Police Nationale - Commissariat Central,"Les mains dans les poches est un coutume, tourner en rond est une activité bien appréciée. 1h30 pour déposer plainte pour vol. Et ce n'est pas fini, j'y suis encore !!!","23 Bd de l'Embouchure, 31200 Toulouse",il y a 4 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"Nul incompétent, ,violents,et mal polis

Je suis obligé de mettre une étoile qu ils ne méritent pas.","23 Bd de l'Embouchure, 31200 Toulouse",il y a un an, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"J'ai arrêté un mec qui se paluchait en publique, j'ai passé un aprèm sympa avec l'équipe de la BAC.","23 Bd de l'Embouchure, 31200 Toulouse",il y a un an, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"j'adresse toutes mes felicitations  à ce commissariat.
L'officier de police qui m'a reçue a été charmant et  très compétent.
C'est mr DARROZES. …","23 Bd de l'Embouchure, 31200 Toulouse",il y a 2 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"S ils refusent de prendre votre plainte, EN essayant de vous convaincre a venir apres ou à faire une maine courante, sachez QU ILS N ONT PAS LE DROIT DE REFUSER, C EST AU PROCUREUR DE LA REPUBLIQUE À JUJER LA PLAINTE APRES!! EUX ILS S Y CONNAISSENT PAS EN CODE PENALE, NE LAISSEZ PAS VOUS FAIRE PRENDRE POUR DES CONS PAR CES CONS","23 Bd de l'Embouchure, 31200 Toulouse",il y a 3 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,la policière qui m'a reçu était très charmante...Merci pour son efficacité pour mon dépôt de plainte et pour la bonne humeur .,"23 Bd de l'Embouchure, 31200 Toulouse",il y a un an, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"Apres 45mn de tentatives d'appels, aucune réponse ! Vous pouvez retirer ce numero, il ne sert qu'a faire perdre son temps.","23 Bd de l'Embouchure, 31200 Toulouse",il y a un an, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,Garde a vue très agréable ! Le personnel est très accueillant ! J'ai bien récupéré mes lacets en repartant ! Je recommande !,"23 Bd de l'Embouchure, 31200 Toulouse",il y a 2 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,2 heures d'attentes pour un dépôt de pleinte expédié par le fonctionnaire au lexique moins développé qu'un segpa qui c'est chargé de moi .on paie des impôts Bordel,"23 Bd de l'Embouchure, 31200 Toulouse",il y a 2 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"Le lynchage sauvage d'un Policier Toulousain courageux  par la Racaille est un drame horrible encore aggravé par le quasi mutisme de la presse nationale ""officielle""  Aucun hommage national aucun ministricule  aux obsèques ! Notre ministre …","23 Bd de l'Embouchure, 31200 Toulouse",il y a 3 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"Inadmissible, il faudrait leur demander s’ils ont lu la charte d’accueil du public et d’assistance aux victimes. Les équipes de nuit se foutent littéralement de la gueule du monde il fairont tous pour éviter de vous prendre une plainte ou autre en vous sortant des excuses bidons réfutées par d’autres policiers.","23 Bd de l'Embouchure, 31200 Toulouse",il y a 4 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"Je suis venu juste pour un vote par procuration, c’est censé prendre 5 minutes, ils doivent uniquement me donner le papier et je dois le remplir.... sauf que le monsieur a l’accueil me dit qu’il n’a pas le temps car il a beaucoup plus important à faire!","23 Bd de l'Embouchure, 31200 Toulouse",il y a 4 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"2H pour faire une procuration le samedi en fin de matinée. Rapidité inégale néanmoins selon l'agent qui s'en occupait, beaucoup plus rapide à la fin lors du changement d'équipe.","23 Bd de l'Embouchure, 31200 Toulouse",il y a 6 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"Vraiment des incompétents, il faut vraiment mieux les former, dire bonjour, semble normal pour toutes personnes, sauf pour eux, sans compter leurs manques de respect et travaillant le soir ( chauffeur vtc), ils passent leur temps à griller les feux, rouler à contresens  , pathétique...","23 Bd de l'Embouchure, 31200 Toulouse",il y a 2 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,J'espère que la prochaine fois on me répondra pas d'un ton très très agacé et supérieur quand je viens d'attendre 15 min pour qu'un m'envoi boulet.,"23 Bd de l'Embouchure, 31200 Toulouse",il y a un an, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"Plus de 3 heures d'attente pour une procuration samedi matin. L'Hotel de Police de Canal du midi était le seul de la ville à être ouvert aujourd'hui. Et pourtant, seul UN officier de police était affecté au bureau des procurations. Tout simplement inadmissible à une semaine des élections.","23 Bd de l'Embouchure, 31200 Toulouse",il y a 6 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,Frchm gardav vrm patchak il m’on couper l’eau  il vouler pas me donner la vrais heur et mon prolonger la gardav pour aucune raison et les clondo qui me réveille c’etais pas top le riz et trop sec j’ai fait le mort peandent 1h personne et venu tres decu .,"23 Bd de l'Embouchure, 31200 Toulouse",il y a 2 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"Super efficace pour la validation de ma procuration, en 3 minutes c'éatit fait.
Bravo","23 Bd de l'Embouchure, 31200 Toulouse",il y a 11 mois, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,Réception et traitement du problème honteux au vie de la situation. 2 appels et trois interlocuteurs pour finir par avoir une réponse normale et simple à un problème de papier... pas brillant.,"23 Bd de l'Embouchure, 31200 Toulouse",il y a 6 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"Super accueil des agents , bonne écoute et efficacité dans la démarche à faire !","23 Bd de l'Embouchure, 31200 Toulouse",il y a un an, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,Impossible de les joindre pour du tapage nocturne répété en periode de confinement... 4 appels a rester en attente 45 min c'est vraiment n'importe quoi,"23 Bd de l'Embouchure, 31200 Toulouse",il y a 2 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,Je trouve aberrant que l on obtienne aucune réponse sur le numéro de l Hôtel de Ville après plus 2 appel avec plus de 10 minutes d attente chacun ... en lisant d autres commentaires on s …,"23 Bd de l'Embouchure, 31200 Toulouse",il y a 4 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,Wsh mettait du désodorisant dans vos cellules de gardav sa pue la pisse et la nourriture du riz dégueulasse et le p'tit déj un gâteau sec on se lave pas ni rien vos lit c'est du béton et les cellules vous les nettoyer jamais et y fait …,"23 Bd de l'Embouchure, 31200 Toulouse",il y a 3 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"Effraction de voiture en centre ville, les policiers ne se sont pas donné la peine de nous laisser entrer dans le commisariat, et encore moins de prendre notre plainte. On ne vous remercie pas.","23 Bd de l'Embouchure, 31200 Toulouse",il y a 7 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"Ils ont perdu mes lacet, peux mieux faire","23 Bd de l'Embouchure, 31200 Toulouse",il y a un an, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,Une dizaine d appelles pour un cambriolage entre 4h et 7h du matin et aucune réponse c est tout simplement honteux,"23 Bd de l'Embouchure, 31200 Toulouse",il y a un an, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,C'est samedi et on ne peut pas déposer plainte dans aucun des commissariats même au central... alors c'est pas la peine que les commissariats sont ouverts ! C'est honteux !!!!!!! A quoi servez vous ?????,"23 Bd de l'Embouchure, 31200 Toulouse",il y a 6 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"J'ai dû attendre c'est vrai, mais j'ai eu droit à beaucoup d'écoute, de compréhension, et de conseils.  Merci beaucoup de votre travail.","23 Bd de l'Embouchure, 31200 Toulouse",il y a 2 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"personnel complètement désagréable , aucun respect envers les civils je n'irais plus la bas pour deposer une plainte ou autre je prefere encore me debrouiller seul","23 Bd de l'Embouchure, 31200 Toulouse",il y a 3 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"A l'écoute, rapidité et efficacité des services","23 Bd de l'Embouchure, 31200 Toulouse",il y a 2 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"Le policier qui a reçu ma plainte est vraiment très efficace, pragmatique et empathique.
Merci !","23 Bd de l'Embouchure, 31200 Toulouse",il y a 2 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,pour la prochaine gav mettez moi un vrai lit les frero vous êtes la famy 💯 et a manger tacos double cordon bleu viande hachée sauce biggi en espérant ne pas beton …,"23 Bd de l'Embouchure, 31200 Toulouse",il y a 3 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"Gacher la vie d'un homme qui a tous fait pour s'en sortir 8 ans pour rien après une gav
Libre j'ai l'impression d'être enfermé","23 Bd de l'Embouchure, 31200 Toulouse",il y a 2 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"Bon accueil,  le monsieur qui a pris ma plainte est très professionnel ,efficace et a l'écoute, encore merci .","23 Bd de l'Embouchure, 31200 Toulouse",il y a 2 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,Félicitations aux 3 fonctionnaires de Police de Toulouse qui ont risqué leur vie pour sauver un homme de la noyade ce lundi 9 mars dans la Garonne !,"23 Bd de l'Embouchure, 31200 Toulouse",il y a 3 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,Couchette comfortable le seul bémol les repas sont pas servie tres chaud barquettes cancérigène,"23 Bd de l'Embouchure, 31200 Toulouse",il y a 2 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,Les agents sont compréhensifs et aimables.,"23 Bd de l'Embouchure, 31200 Toulouse",il y a 3 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"Policiers beaucoup trop susceptibles,  passer 24h de gardav pour une conduite en état d'ébriété (pas bcp, 2.5g ) c'est n'importe quoi, je ne recommande pas","23 Bd de l'Embouchure, 31200 Toulouse",il y a 5 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,Je mets une étoile parce qu'on ne peut pas en mettre 0,"23 Bd de l'Embouchure, 31200 Toulouse",il y a un an, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,Nous avons attendu 2h parce que la personne de l'accueil a noté que nous avions été reçus en même temps qu'il nous enregistrait.,"23 Bd de l'Embouchure, 31200 Toulouse",il y a 6 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"Une lenteur qui dépasse l'entendement, une paresse digne des caricatures comiques que l'on fait du policier à la télévision... lamentable","23 Bd de l'Embouchure, 31200 Toulouse",il y a 4 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"Venu 5 fois pour déposer plainte, recalé 5 fois pour des prétextes divers et variés. Seule la pré plainte en ligne a fonctionné.","23 Bd de l'Embouchure, 31200 Toulouse",il y a 5 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,Le téléphone ne réponds jamais. Quand des ordures ont étées déposées de nuit dans la rue que faire ? Délit certainement filmé.,"23 Bd de l'Embouchure, 31200 Toulouse",il y a 4 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,Attente interminable ! Très mal organisé ! Lamentable pour un service public..,"23 Bd de l'Embouchure, 31200 Toulouse",il y a un an, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,😭😢 plus jamais je porte plainte arrivé a 7h40 du matin il est  8H57 j'attend toujours jaurais jamais du😭 …,"23 Bd de l'Embouchure, 31200 Toulouse",il y a 4 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,4h d attente pour poser une plainte... Quelle honte...,"23 Bd de l'Embouchure, 31200 Toulouse",il y a un an, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"Un proche a eu un accident, aucun moyen d'avoir des nouvelles !! Désolé mais j'apel sa de l'imcompétence meme si surcharge de travail il y a !","23 Bd de l'Embouchure, 31200 Toulouse",il y a 6 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,"Personnel très compétent et accueillant malgré le manque de moyens
humains et matériels... Bon courage à vous, toutes et tous !","23 Bd de l'Embouchure, 31200 Toulouse",il y a 6 ans, Occitanie,43.6487851,2.3435684
Hôtel de Police Nationale - Commissariat Central,Des abrutis qui ne prennent pas de plaintes car il ferment dans une heure ... ils vous renvoient sur l'hôtel de police ... vive les fonctionnaires !!!,"23 Bd de l'Embouchure, 31200 Toulouse",il y a 6 ans, Occitanie,43.6487851,2.3435684
